Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
49100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.0272627	0.002890527	-4.022306	-4.0322194	-4.0629463	0.002890527	-4.0579896	-4.067903	4.027363	18414.686	11368.59901714325
49200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.0372763	0.002890527	-4.0323195	-4.042233	-4.07296	0.002890527	-4.068003	-4.0779166	4.0373764	18410.842	11396.089966773987
49300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.04729	0.002890527	-4.042333	-4.0522466	-4.0829735	0.002890527	-4.0780168	-4.08793	4.04739	18406.998	11423.669860124588
49400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.0573034	0.002890527	-4.0523467	-4.06226	-4.092987	0.002890527	-4.0880303	-4.097944	4.0574036	18403.156	11451.316454648972
49500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.067317	0.002890527	-4.0623603	-4.0722737	-4.1030006	0.002890527	-4.098044	-4.1079574	4.067417	18399.314	11479.33840584755
49600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.0773306	0.002890527	-4.072374	-4.0822873	-4.113014	0.002890527	-4.1080575	-4.117971	4.0774307	18395.475	11506.93544459343
49700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.087344	0.002890527	-4.0823874	-4.092301	-4.123028	0.002890527	-4.118071	-4.1279845	4.0874443	18391.63	11534.596749305725
49800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.0973577	0.002890527	-4.092401	-4.1023145	-4.1330414	0.002890527	-4.1280847	-4.137998	4.097458	18387.79	11562.405519247055
49900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.1073713	0.002890527	-4.1024146	-4.112328	-4.143055	0.002890527	-4.1380982	-4.1480117	4.1074715	18383.95	11590.154445409775
50000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.117385	0.002890527	-4.112428	-4.1223416	-4.1530685	0.002890527	-4.148112	-4.1580253	4.117485	18380.11	11618.232306480408
50100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.1273985	0.002890527	-4.122442	-4.132355	-4.163082	0.002890527	-4.1581254	-4.168039	4.1274986	18376.271	11645.930714845657
50200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.137412	0.002890527	-4.1324553	-4.142369	-4.1730957	0.002890527	-4.168139	-4.1780524	4.137512	18372.432	11673.757657289505
50300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.1474257	0.002890527	-4.142469	-4.1523824	-4.1831093	0.002890527	-4.1781526	-4.188066	4.147526	18368.592	11701.451268911362
50400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.157439	0.002890527	-4.1524825	-4.162396	-4.193123	0.002890527	-4.188166	-4.1980796	4.1575394	18364.754	11729.511749982834
50500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.167453	0.002890527	-4.162496	-4.1724095	-4.203136	0.0028903368	-4.1981797	-4.2080927	4.167553	18360.914	11757.37864780426
50600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.1774664	0.002890527	-4.1725097	-4.182423	-4.213146	0.0028881526	-4.208193	-4.218096	4.1775665	18357.078	11785.34845995903
50700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.18748	0.002890527	-4.1825233	-4.1924367	-4.223137	0.002879532	-4.218196	-4.228073	4.18758	18353.246	11813.268077850342
50800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.1974936	0.002890527	-4.192537	-4.2024503	-4.233106	0.0028767628	-4.228173	-4.238039	4.1975937	18349.418	11841.077679395676
50900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.2075067	0.0028900888	-4.2025504	-4.2124624	-4.243072	0.0028767628	-4.2381387	-4.248005	4.207607	18345.59	11869.228110074997
51000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.2175097	0.0028830522	-4.2125626	-4.222451	-4.253038	0.0028767628	-4.2481046	-4.257971	4.21761	18341.766	11897.082849025726
51100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.227484	0.0028770387	-4.222551	-4.232418	-4.2630033	0.0028767628	-4.2580705	-4.2679367	4.2275844	18337.945	11925.12435722351
51200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.237451	0.0028767628	-4.2325177	-4.242384	-4.2729692	0.0028767628	-4.2680364	-4.2779026	4.2375503	18334.13	11953.272227287292
51300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.247417	0.0028767628	-4.2424836	-4.25235	-4.282935	0.0028767628	-4.2780023	-4.2878685	4.247516	18330.312	11981.212733983994
51400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.257383	0.0028767628	-4.2524495	-4.2623158	-4.2929015	0.0028767628	-4.287968	-4.2978344	4.2574825	18326.496	12009.641253471375
51500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.267349	0.0028767628	-4.2624154	-4.2722816	-4.3028674	0.0028767628	-4.297934	-4.3078003	4.267448	18322.682	12037.672833681107
51600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.2773147	0.0028767628	-4.2723813	-4.2822475	-4.3128333	0.0028767628	-4.3079	-4.317766	4.277414	18318.867	12065.76884007454
51700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.28728	0.0028767628	-4.282347	-4.2922134	-4.322799	0.0028767628	-4.317866	-4.327732	4.28738	18315.05	12093.875754594803
51800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.297246	0.0028767628	-4.292313	-4.3021793	-4.332765	0.0028767628	-4.3278317	-4.337698	4.297346	18311.236	12122.188701629639
51900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.307212	0.0028767628	-4.302279	-4.312145	-4.3427305	0.0028767628	-4.3377976	-4.347664	4.3073115	18307.422	12150.514206886292
52000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.3171782	0.0028767628	-4.312245	-4.322111	-4.3526964	0.0028767628	-4.3477635	-4.35763	4.3172774	18303.61	12178.998668909073
52100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.327144	0.0028767628	-4.322211	-4.332077	-4.3626623	0.0028767628	-4.3577294	-4.3675957	4.3272433	18299.795	12207.348435401917
52200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.33711	0.0028767628	-4.3321767	-4.342043	-4.3726287	0.0028767628	-4.3676953	-4.3775616	4.3372097	18295.982	12235.465026855469
52300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.347076	0.0028767628	-4.3421426	-4.352009	-4.3825946	0.0028767628	-4.377661	-4.3875275	4.347175	18292.168	12264.160964727402
52400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.357042	0.0028767628	-4.3521085	-4.3619747	-4.3925605	0.0028767628	-4.387627	-4.3974934	4.357141	18288.355	12292.286576032639
52500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.3670073	0.0028767628	-4.3620744	-4.3719406	-4.4025264	0.0028767628	-4.397593	-4.4074593	4.367107	18284.545	12320.508785486221
52600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.376973	0.0028767628	-4.3720403	-4.3819065	-4.4124923	0.0028767628	-4.407559	-4.417425	4.3770733	18280.734	12348.973420619965
52700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.386939	0.0028767628	-4.382006	-4.3918724	-4.4224577	0.0028767628	-4.417525	-4.427391	4.3870387	18276.924	12377.273963928223
52800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.3969054	0.0028767628	-4.391972	-4.4018383	-4.4324236	0.0028767628	-4.4274907	-4.437357	4.3970046	18273.113	12405.733928442001
52900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.4068713	0.0028767628	-4.401938	-4.411804	-4.4423895	0.0028767628	-4.4374566	-4.447323	4.4069705	18269.303	12434.050258636475
53000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.416837	0.0028767628	-4.411904	-4.42177	-4.452356	0.0028767628	-4.4474225	-4.4572887	4.416937	18265.492	12462.330832481384
53100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.426803	0.0028767628	-4.4218698	-4.431736	-4.4623218	0.0028767628	-4.4573884	-4.4672546	4.4269023	18261.684	12490.86928653717
53200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.436769	0.0028767628	-4.4318357	-4.441702	-4.4722877	0.0028767628	-4.4673543	-4.4772205	4.436868	18257.875	12519.531002521515
53300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.4467344	0.0028767628	-4.4418015	-4.451668	-4.4822536	0.0028767628	-4.47732	-4.4871864	4.4468346	18254.064	12547.899360179901
53400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.4567003	0.0028767628	-4.4517674	-4.4616337	-4.4922194	0.0028767628	-4.487286	-4.4971523	4.4568005	18250.258	12576.52744269371
53500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.466666	0.0028767628	-4.4617333	-4.4715996	-4.502185	0.0028767628	-4.497252	-4.507118	4.466766	18246.45	12605.077229738235
53600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.4766326	0.0028767628	-4.471699	-4.4815655	-4.512151	0.0028767628	-4.507218	-4.517084	4.476732	18242.643	12633.667496442795
53700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.4865985	0.0028767628	-4.481665	-4.4915314	-4.5221167	0.0028767628	-4.517184	-4.52705	4.486698	18238.836	12662.344375371933
53800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.4965644	0.0028767628	-4.491631	-4.5014973	-4.532083	0.0028767628	-4.5271497	-4.537016	4.496664	18235.03	12690.76041507721
53900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5065303	0.0028767628	-4.501597	-4.511463	-4.542049	0.0028767628	-4.5371156	-4.546982	4.5066295	18231.225	12719.38428902626
54000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.516496	0.0028767628	-4.511563	-4.521429	-4.552015	0.0028767628	-4.5470815	-4.5569477	4.5165954	18227.416	12747.873275995255
54100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5264616	0.0028767628	-4.5215287	-4.531395	-4.5619807	0.0028767628	-4.5570474	-4.5669136	4.5265613	18223.613	12776.785041570663
54200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5364275	0.0028767628	-4.5314946	-4.541361	-4.5719466	0.0028767628	-4.5670133	-4.5768795	4.5365276	18219.807	12805.323416471481
54300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5463934	0.0028767628	-4.5414605	-4.5513268	-4.581912	0.0028767628	-4.576979	-4.5868454	4.546493	18216.002	12834.071349143982
54400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.55636	0.0028767628	-4.5514264	-4.5612926	-4.591878	0.0028767628	-4.586945	-4.5968113	4.556459	18212.197	12862.720171689987
54500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5663257	0.0028767628	-4.5613923	-4.5712585	-4.601844	0.0028767628	-4.596911	-4.606777	4.566425	18208.395	12891.416598320007
54600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5762916	0.0028767628	-4.571358	-4.5812244	-4.6118097	0.0028767628	-4.606877	-4.616743	4.576391	18204.592	12919.932163953781
54700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5862575	0.0028767628	-4.581324	-4.5911903	-4.621776	0.0028767628	-4.6168427	-4.626709	4.5863566	18200.79	12948.860468864441
54800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.5962234	0.0028767628	-4.59129	-4.601156	-4.631742	0.0028767628	-4.6268086	-4.636675	4.5963225	18196.984	12977.290106534958
54900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.606189	0.0028767628	-4.601256	-4.611122	-4.641708	0.0028767628	-4.6367745	-4.646641	4.606289	18193.182	13005.98020362854
55000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.6161547	0.0028767628	-4.611222	-4.621088	-4.651674	0.0028767628	-4.6467404	-4.6566067	4.616255	18189.383	13034.594966173172
55100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.6261206	0.0028767628	-4.6211877	-4.631054	-4.661639	0.0028767628	-4.6567063	-4.6665726	4.62622	18185.58	13063.47422337532
55200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.6360865	0.0028767628	-4.6311536	-4.64102	-4.671605	0.0028767628	-4.666672	-4.6765385	4.636186	18181.777	13092.257675647736
55300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.646053	0.0028767628	-4.6411195	-4.6509857	-4.681571	0.0028767628	-4.676638	-4.6865044	4.646152	18177.979	13121.112171173096
55400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.6560187	0.0028767628	-4.6510854	-4.6609516	-4.691537	0.0028767628	-4.686604	-4.6964703	4.6561184	18174.178	13149.892561912537
55500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.6659846	0.0028767628	-4.6610513	-4.6709175	-4.7015033	0.0028767628	-4.69657	-4.706436	4.666084	18170.377	13178.715118169785
55600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.6759505	0.0028767628	-4.671017	-4.6808834	-4.711469	0.0028767628	-4.706536	-4.716402	4.6760497	18166.578	13207.536239624023
55700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.685916	0.0028767628	-4.680983	-4.6908493	-4.721435	0.0028767628	-4.7165017	-4.726368	4.6860156	18162.78	13236.314459323883
55800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.695882	0.0028767628	-4.690949	-4.700815	-4.731401	0.0028767628	-4.7264676	-4.736334	4.695982	18158.98	13265.193196773529
55900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.7058477	0.0028767628	-4.700915	-4.710781	-4.7413664	0.0028767628	-4.7364335	-4.7462997	4.7059474	18155.182	13293.983713150024
56000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.7158136	0.0028767628	-4.7108808	-4.720747	-4.7513323	0.0028767628	-4.7463994	-4.7562656	4.7159133	18151.385	13323.340690612793
56100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.72578	0.0028767628	-4.7208467	-4.730713	-4.761298	0.0028767628	-4.7563653	-4.7662315	4.725879	18147.588	13352.298755407333
56200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.735746	0.0028767628	-4.7308125	-4.740679	-4.771264	0.0028767628	-4.766331	-4.7761974	4.7358456	18143.79	13381.362733364105
56300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.745712	0.0028767628	-4.7407784	-4.7506447	-4.7812304	0.0028767628	-4.776297	-4.7861633	4.745811	18139.994	13410.462912082672
56400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.7556777	0.0028767628	-4.7507443	-4.7606106	-4.7911963	0.0028767628	-4.786263	-4.796129	4.755777	18136.195	13439.372518777847
56500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.765643	0.0028767628	-4.7607102	-4.7705765	-4.8011622	0.0028767628	-4.796229	-4.806095	4.7657433	18132.4	13468.382774829865
56600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.775609	0.0028767628	-4.770676	-4.7805424	-4.811128	0.0028767628	-4.806195	-4.816061	4.775709	18128.605	13497.342111110687
56700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.785575	0.0028767628	-4.780642	-4.7905083	-4.8210936	0.0028767628	-4.8161607	-4.826027	4.7856746	18124.81	13526.362414121628
56800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.795541	0.0028767628	-4.790608	-4.800474	-4.8310595	0.0028767628	-4.8261266	-4.835993	4.7956405	18121.016	13555.300498962402
56900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.805507	0.0028767628	-4.800574	-4.81044	-4.8410254	0.0028767628	-4.8360925	-4.8459587	4.805607	18117.22	13584.388321399689
57000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.815473	0.0028767628	-4.8105397	-4.820406	-4.8509912	0.0028767628	-4.8460584	-4.8559246	4.8155727	18113.426	13613.84970331192
57100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.825439	0.0028767628	-4.8205056	-4.830372	-4.8609576	0.0028767628	-4.8560243	-4.8658905	4.825538	18109.633	13643.218431949615
57200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.835405	0.0028767628	-4.8304715	-4.8403378	-4.8709235	0.0028767628	-4.86599	-4.8758564	4.835504	18105.842	13672.430269241333
57300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.8453703	0.0028767628	-4.8404374	-4.8503036	-4.8808894	0.0028767628	-4.875956	-4.8858223	4.84547	18102.049	13701.764904022217
57400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.855336	0.0028767628	-4.8504033	-4.8602695	-4.8908553	0.0028767628	-4.885922	-4.895788	4.8554363	18098.256	13731.069031000137
57500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.865302	0.0028767628	-4.860369	-4.8702354	-4.9008207	0.0028767628	-4.895888	-4.905754	4.8654017	18094.465	13760.307429075241
57600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.875268	0.0028767628	-4.870335	-4.8802013	-4.9107866	0.0028767628	-4.9058537	-4.91572	4.8753676	18090.674	13789.636486053467
57700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.8852344	0.0028767628	-4.880301	-4.890167	-4.920753	0.0028767628	-4.9158196	-4.925686	4.8853335	18086.883	13818.986505508423
57800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.8952003	0.0028767628	-4.890267	-4.900133	-4.930719	0.0028767628	-4.9257855	-4.935652	4.8953	18083.092	13848.336760520935
57900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.905166	0.0028767628	-4.900233	-4.910099	-4.9406843	0.0028767628	-4.9357514	-4.9456177	4.9052653	18079.3	13878.109808683395
58000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.915132	0.0028767628	-4.9101987	-4.920065	-4.9506507	0.0028767628	-4.9457173	-4.9555836	4.915231	18075.51	13907.57677078247
58100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.9250975	0.0028767628	-4.9201646	-4.930031	-4.9606166	0.0028767628	-4.955683	-4.9655495	4.9251976	18071.72	13936.986038446426
58200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.9350634	0.0028767628	-4.9301305	-4.9399967	-4.9705825	0.0028767628	-4.965649	-4.9755154	4.9351635	18067.932	13966.656710147858
58300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.9450293	0.0028767628	-4.9400964	-4.9499626	-4.980548	0.0028767628	-4.975615	-4.9854813	4.945129	18064.143	13995.953300952911
58400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.9549956	0.0028767628	-4.9500623	-4.9599285	-4.990514	0.0028767628	-4.985581	-4.995447	4.955095	18060.354	14025.30413031578
58500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.964961	0.0028767628	-4.960028	-4.9698944	-5.0004797	0.0028767628	-4.995547	-5.005413	4.9650607	18056.568	14054.564815998077
58600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.9749274	0.0028767628	-4.969994	-4.9798603	-5.010446	0.0028767628	-5.0055127	-5.015379	4.975027	18052.78	14084.032966136932
58700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.9848933	0.0028767628	-4.97996	-4.989826	-5.0204115	0.0028767628	-5.0154786	-5.025345	4.9849925	18048.992	14113.749514818192
58800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-4.994859	0.0028767628	-4.989926	-4.999792	-5.030378	0.0028767628	-5.0254445	-5.0353107	4.9949584	18045.207	14143.404171943665
58900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0048246	0.0028767628	-4.9998918	-5.009758	-5.0403438	0.0028767628	-5.0354104	-5.0452766	5.0049243	18041.418	14172.723636865616
59000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0147905	0.0028767628	-5.0098577	-5.019724	-5.0503097	0.0028767628	-5.0453763	-5.0552425	5.0148907	18037.633	14202.207834720612
59100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0247564	0.0028767628	-5.0198236	-5.02969	-5.060275	0.0028767628	-5.055342	-5.0652084	5.024856	18033.85	14231.731563091278
59200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.034723	0.0028767628	-5.0297894	-5.0396557	-5.070241	0.0028767628	-5.065308	-5.0751743	5.034822	18030.062	14261.187392234802
59300	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.044688	0.0028767628	-5.0397553	-5.0496216	-5.080207	0.0028767628	-5.075274	-5.08514	5.044788	18026.277	14290.647608280182
59400	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0546546	0.0028767628	-5.0497212	-5.0595875	-5.0901732	0.0028767628	-5.08524	-5.095106	5.0547543	18022.494	14320.242045402527
59500	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0646205	0.0028767628	-5.059687	-5.0695534	-5.1001387	0.0028767628	-5.095206	-5.105072	5.0647197	18018.709	14349.91226196289
59600	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0745864	0.0028767628	-5.069653	-5.0795193	-5.110105	0.0028767628	-5.1051717	-5.115038	5.0746856	18014.926	14379.602152109146
59700	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.084552	0.0028767628	-5.079619	-5.089485	-5.120071	0.0028767628	-5.1151376	-5.125004	5.084652	18011.143	14409.186118364334
59800	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.0945177	0.0028767628	-5.089585	-5.099451	-5.130037	0.0028767628	-5.1251035	-5.1349697	5.094618	18007.36	14439.26066493988
59900	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.1044836	0.0028767628	-5.0995507	-5.109417	-5.1400023	0.0028767628	-5.1350694	-5.1449356	5.1045833	18003.578	14468.978973388672
60000	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.11445	0.0028767628	-5.1095166	-5.119383	-5.149968	0.0028767628	-5.1450353	-5.1549015	5.114549	17999.793	14498.726682424545
60100	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.1244154	0.0028767628	-5.1194825	-5.1293488	-5.159934	0.0028767628	-5.155001	-5.1648674	5.1245155	17996.014	14528.559720039368
60200	-100.0	0.0	-100.0	-100.0	-100.0	0.0	-100.0	-100.0	1.0	1.0	0	-5.134382	0.0028767628	-5.1294484	-5.1393147	-5.1699	0.0028767628	-5.164967	-5.1748333	5.1344814	17992.232	14558.38007903099
