Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
44	8.199014	35.499466	49.613007	-45.59958	76.03077	30.949656	25.835833	65.10232	-61.97722	225000	1.3427734e-07	196.2418	-0.044513404	-49.457184	20.92066	0.014750966	0.2046	27.0	7869.644235372543
45	15.440626	34.046608	49.572792	-37.287422	92.14815	31.249735	23.676525	55.67157	-48.066784	230000	5.1879884e-08	183.92715	-0.035895266	-61.538345	20.870735	0.016213534	0.2068	19.0	8067.847543716431
46	7.194238	34.612465	49.22722	-34.420227	83.05	32.395836	24.216822	65.55739	-41.84523	235000	3.1280518e-08	208.96826	-0.023258185	-50.862946	20.90323	0.016755639	0.131	8.0	8243.109808683395
47	19.689785	32.56178	50.181953	-34.00649	105.78723	34.1039	20.983204	71.320404	-41.24652	240000	-1.2207031e-08	166.8083	-0.04137784	-43.431145	20.918728	0.015316378	0.189	24.0	8416.45117688179
48	17.396214	33.97053	49.505287	-35.968067	94.28302	34.611355	21.572205	61.588787	-47.87134	245000	2.822876e-08	161.54532	-0.032095518	-46.67063	20.922525	0.015646197	0.1796	14.0	8591.841575860977
49	11.119782	34.57134	49.71574	-33.850227	87.350876	32.8127	23.01945	60.2905	-38.516476	250000	-1.0910034e-07	144.89322	-0.030146362	-16.21434	20.863743	0.016894052	0.1956	12.0	8767.772979736328
50	-1.8524393	34.10011	49.73808	-37.86747	71.797104	26.932062	26.587221	62.202633	-46.221558	255000	9.155274e-09	255.93492	-0.024985772	-103.314835	20.881815	0.016809775	0.145	8.0	8969.667343378067
51	19.700804	33.245552	49.49132	-39.340977	99.12	34.893658	22.167288	62.86912	-46.3309	260000	6.1035155e-09	132.35048	-0.033334427	-46.244156	20.879284	0.015723905	0.1822	15.0	9144.48126077652
52	9.020976	34.770737	49.579884	-37.52183	81.22951	31.743273	24.976294	59.687954	-54.513153	265000	6.1035155e-09	150.45135	-0.021586917	-28.588531	20.914078	0.018403234	0.1718	7.0	9320.800947904587
53	20.34381	32.121117	48.94524	-28.972853	101.81633	35.3786	21.396866	58.371605	-37.876095	270000	-1.525879e-08	136.80417	-0.0235701	-26.443169	20.873222	0.015959406	0.1552	9.0	9495.77166223526
54	16.069843	34.285202	49.555294	-37.20131	95.63461	35.38352	21.441137	60.130463	-41.33092	275000	-6.5612795e-08	143.77563	-0.028952498	-24.587738	20.870564	0.017358238	0.1704	12.0	9670.892652750015
55	11.513494	36.0405	49.222595	-40.169678	94.18868	33.56797	22.650726	57.999073	-38.436863	280000	2.4414062e-08	149.33725	-0.029388342	-32.982048	20.918903	0.016724221	0.1416	10.0	9868.353156089783
56	9.177197	34.085754	49.575466	-29.990734	85.0	30.944637	24.926374	54.638462	-56.334675	285000	5.79834e-08	145.76349	-0.035060827	-35.666702	20.862343	0.0151472995	0.187	18.0	10044.448386669159
57	14.468668	35.489784	49.916245	-34.283665	92.26415	33.822575	23.410883	59.78329	-37.804775	290000	1.8310548e-08	134.609	-0.027685484	-29.186943	20.90825	0.016685836	0.1624	11.0	10219.943104982376
58	10.1026535	33.654293	48.08878	-36.001377	89.98148	33.24342	22.83958	55.656155	-47.669193	295000	-4.2724608e-08	197.31157	-0.02537352	-36.544098	20.902824	0.016090153	0.1326	10.0	10393.268174171448
59	16.63753	33.43559	49.677555	-35.40983	97.29412	34.153908	22.129227	54.54971	-40.254402	300000	-5.569458e-08	145.60959	-0.028105712	-40.20363	20.920944	0.016293926	0.195	13.0	10565.37418270111
60	12.602887	33.11932	48.649494	-35.25597	90.781815	32.594074	23.359291	56.07035	-43.38699	305000	-8.31604e-08	143.46504	-0.035513345	-48.441483	20.91981	0.016112067	0.1838	19.0	10756.743415117264
61	18.843773	33.170097	49.32477	-34.95707	96.07692	39.28036	18.857927	62.510506	-28.489578	310000	5.493164e-08	95.41062	-0.029983358	-22.458305	20.870577	0.017019937	0.1536	13.0	10928.956971883774
