Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
45	-25.42845	16.231981	-0.114711896	-75.84981	83.0	-15.689814	8.843116	10.796454	-51.00029	230000	-7.6293944e-08	25.931189	-0.004743924	-18.451767	3.5781598	0.0019525532	0.0096	1.0	8813.713519334793
46	-20.3678	16.381659	4.5793753	-85.39348	76.06154	-14.030763	10.15851	9.62716	-49.99859	235000	6.408691e-08	17.442469	-0.0031919647	-13.291073	3.5428147	0.0048771664	0.064	1.0	9006.830617666245
47	-25.711386	18.048243	7.4894056	-84.13293	85.534485	-14.60787	8.533933	3.3966174	-47.742184	240000	-2.4414062e-08	36.5538	-0.00026323242	-25.720737	3.5081942	0.0064785513	0.1084	1.0	9199.801590442657
48	-20.638464	16.859303	-1.9371266	-65.61032	74.13433	-14.667747	10.158666	7.768893	-53.407787	245000	-6.637573e-08	22.416634	0.0011592605	-17.82219	3.541714	0.010305531	0.1194	1.0	9393.792199611664
49	-19.94181	17.455088	32.032692	-67.60146	81.29508	-15.418647	10.483674	9.450773	-52.153698	250000	-8.8500975e-08	40.07675	-0.010445645	-29.55546	3.5441728	0.01977178	0.1286	5.0	9586.59015583992
50	-21.718071	14.789042	8.517688	-64.80488	89.67273	-11.479999	8.706424	22.144855	-40.3441	255000	-7.324219e-08	25.012302	-0.029078504	-17.754725	3.532075	0.016985955	0.191	13.0	9778.949809789658
51	-23.014515	17.383554	29.350266	-72.52651	83.2	-14.425184	8.645991	8.508543	-38.20724	260000	-9.155274e-09	37.30867	-0.013467947	-24.45478	3.5989401	0.014994256	0.132	5.0	9972.04230761528
52	-23.732315	16.21951	-2.1901205	-69.584755	83.28814	-15.081101	9.459342	4.1016517	-47.68177	265000	1.0299683e-07	18.31316	-0.02228912	-12.425302	3.4973226	0.020238226	0.1786	10.0	10164.885950088501
53	-21.748884	15.000773	2.151766	-69.70668	79.241936	-14.267982	9.014982	5.1152215	-43.334568	270000	-2.4414062e-08	19.66997	-0.02348155	-15.271421	3.5470922	0.016740821	0.1598	11.0	10357.793959856033
54	-18.91723	11.511953	9.172955	-61.088074	73.970146	-12.976534	8.953939	13.432237	-46.93169	275000	-3.967285e-08	24.214676	-0.017063571	-16.593079	3.5377517	0.01437088	0.129	7.0	10551.06704711914
55	-23.087032	14.432507	6.596186	-65.462166	78.935486	-13.60483	9.51442	12.490143	-56.375896	280000	7.93457e-08	27.561247	-0.02638834	-21.370022	3.5591218	0.014446514	0.157	12.0	10744.342602968216
56	-22.473375	17.04734	0.0	-91.02417	73.17647	-13.823961	9.37178	17.810368	-53.783478	285000	-7.019043e-08	33.447346	-0.01874224	-28.566412	3.512798	0.016798146	0.1674	9.0	10938.58784198761
57	-21.329712	13.777765	-0.83761656	-53.999935	76.323074	-15.170647	10.989976	2.4585383	-57.485065	290000	-1.6784668e-08	22.211329	-0.009701857	-17.129158	3.526817	0.01185759	0.122	5.0	11131.633662939072
58	-24.27749	16.553074	-2.2018301	-77.943405	77.40625	-14.926706	9.707449	10.530403	-45.420574	295000	7.629395e-09	22.28268	-0.020644749	-16.041546	3.5229836	0.015797926	0.1442	12.0	11325.115415811539
59	-19.799095	12.97029	-0.7678641	-65.80723	78.52381	-12.659278	8.83575	7.441166	-40.43203	300000	1.0681152e-08	17.067778	-0.024130117	-11.743908	3.504537	0.018934231	0.1946	11.0	11518.486412286758
60	-23.191927	17.25634	9.763325	-85.564766	76.6	-13.9606285	9.023061	7.9415507	-46.185783	305000	1.525879e-08	27.974443	-0.022565909	-20.61267	3.5239313	0.014890445	0.1864	10.0	11711.989605426788
61	-23.525293	18.894806	5.6256166	-91.871895	73.74627	-15.533184	9.856047	5.574109	-48.294857	310000	-2.1362304e-08	15.147857	-0.024687592	-9.77606	3.5003333	0.016654715	0.1482	12.0	11905.685571670532
62	-20.456997	13.223568	-2.78774	-57.628563	76.71875	-14.018799	9.975771	4.9271317	-51.7973	315000	-3.4332274e-08	20.560379	-0.019948784	-16.246424	3.5140176	0.014635396	0.1266	7.0	12099.108483314514
63	-26.87694	17.232752	-1.211258	-74.8321	83.84746	-16.337395	10.55426	6.8143272	-54.577946	320000	-8.087158e-08	17.944027	-0.022537295	-12.391667	3.4917872	0.017620709	0.1888	9.0	12291.870103597641
64	-22.042292	14.535291	-1.4745405	-67.76874	87.210526	-14.269436	8.6972065	6.1866193	-46.914196	325000	-1.0986328e-07	21.403456	-0.01375469	-15.806747	3.5417604	0.016252255	0.1238	5.0	12483.878053665161
65	-20.97295	17.879503	24.169495	-65.98127	83.71186	-14.645904	10.753642	11.712288	-57.19051	330000	-4.119873e-08	32.28162	-0.01681087	-23.162457	3.5218747	0.01500297	0.1532	7.0	12676.511645793915
66	-23.341677	15.756545	-0.8385713	-89.19934	72.98529	-14.096822	9.792062	11.136329	-48.093758	335000	-6.408691e-08	31.529829	-0.03255503	-27.09328	3.5607598	0.015374887	0.2148	19.0	12870.500116825104
67	-19.817497	15.733238	11.434987	-67.20449	71.971016	-14.618564	10.0001	5.697335	-46.989956	340000	-4.577637e-09	47.681744	-0.01694596	-37.517376	3.5226133	0.017844388	0.1646	10.0	13064.74543261528
68	-21.934864	13.182875	3.999803	-52.73671	76.43077	-12.630849	9.295653	12.336758	-46.341087	345000	-9.155274e-09	24.583454	-0.019910317	-19.630072	3.4825985	0.020434855	0.2042	8.0	13258.557211399078
69	-22.852045	14.115741	-4.6429014	-60.782825	75.166664	-14.867488	9.011312	4.654178	-43.129642	350000	-7.324219e-08	25.40546	-0.027562257	-20.08763	3.495575	0.016536476	0.1588	15.0	13452.00309252739
70	-23.198153	14.92846	10.566087	-57.170143	89.89091	-13.425869	9.113379	10.590431	-47.193066	355000	-1.0986328e-07	20.079538	-0.021640081	-13.446423	3.491932	0.01574016	0.1432	9.0	13644.384315252304
71	-23.399185	20.542685	27.610374	-86.60202	93.0	-15.44413	9.885608	9.843793	-47.429222	360000	-6.1035155e-09	28.115309	-0.013772384	-18.317318	3.4946687	0.016584551	0.1396	5.0	13836.338160276413
72	-22.525272	14.4739485	2.237841	-60.133804	84.745766	-13.345914	9.399284	14.900817	-45.21951	365000	5.79834e-08	23.235775	-0.026309088	-18.865322	3.4903905	0.016257215	0.1718	12.0	14029.263560056686
73	-18.87078	14.864879	22.839357	-58.038624	80.09677	-13.227334	9.915152	13.577909	-39.586163	370000	-6.103516e-08	19.245785	-0.019780211	-12.647216	3.514734	0.017917424	0.1564	11.0	14221.951975345612
74	-14.760772	11.3855295	3.173588	-51.24039	81.47541	-10.986265	8.6567955	12.900018	-41.752136	375000	1.2207031e-08	15.138794	-0.024257826	-11.268755	3.522461	0.015779288	0.1576	12.0	14414.861232042313
75	-20.582191	14.912825	18.861004	-69.79901	83.166664	-12.639995	8.453379	10.496412	-57.225616	380000	-3.6621095e-08	34.103344	-0.017257314	-24.058498	3.5205762	0.01955419	0.1626	8.0	14607.732717514038
76	-24.704569	18.202183	-2.3031902	-90.010864	93.603775	-13.47889	8.704922	6.9417644	-43.978146	385000	-8.69751e-08	25.138844	-0.023204941	-20.20214	3.4824321	0.014727865	0.1692	10.0	14799.632645130157
